,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN
3045,01-10-8829-46,01-401,1,110,LICEO TECNOLOGICO BAUTISTA,"GRANJA 2 Y 3, MANZANA 6 , COLONIA LA ESTRELLA, CIUDAD QUETZAL",53070705,LILIAN DINORA PEREZ LOPEZ,OSCAR RODOLFO GARZA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
3046,01-10-9016-46,01-636,1,110,COLEGIO MIXTO JARDINES DE SAN GABRIEL,"SECTOR B CASAS 7 Y 8, CONDOMINIO JARDINES DE SAN GABRIEL CARRETERA A CIUDAD QUETZAL KM. 22.5",52316809,MARIO ALEJANDRO NAJARRO GARCIA SALAS,ANTILIO GARCIA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3047,01-10-9036-46,01-410,1,110,INSTITUTO PRIVADO DE EDUCACION BASICA CIUDAD QUETZAL (MADUREZ),LOTIFICACION LAS FUENTES CIUDAD QUETZAL,55137300,CEDWIN EUGENIO CRUZ BUCARO,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
3048,01-10-9037-46,01-403,1,110,INSTITUTO PRIVADO DE EDUCACION BASICA CIUDAD QUETZAL,LOTIFICACION LAS FUENTES CIUDAD QUETZAL,55137300,CARLOS HUMBERTO GONZALEZ DE LEON,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,FIN DE SEMANA
3049,01-10-9211-46,01-610,1,110,COLEGIO MIXTO ATENAS,7A. AVE 7 13 ZONA 1,41346708,LESBIA MARICELA COTZOJAY PATZAN,VERONICA UBEDO CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3050,01-10-9529-46,01-410,1,110,COLEGIO MIXTO ATENAS,7A. AVE 7 13 ZONA 1,66302972-57250943-55017662,CEDWIN EUGENIO CRUZ BUCARO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3051,01-10-9530-46,01-410,1,110,COLEGIO MIXTO ATENAS,"5A. AVE 6 13, ZONA 3",41346708,CEDWIN EUGENIO CRUZ BUCARO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3052,01-10-9545-46,01-410,1,110,CENTRO DE COMPUTACION CEI-PC,"LOTE 19, MANZANA A , LINDA VISTA I",58662894,CEDWIN EUGENIO CRUZ BUCARO,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3053,01-10-9639-46,01-409,1,110,LICEO CIENTIFICO SAN JUAN BAUTISTA,5A. AVE 2 05 ZONA 3,66302176,DELMY CONSUELO GARCIA DONIS DE GOMEZ,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3054,01-10-9640-46,01-409,1,110,LICEO CIENTIFICO SAN JUAN BAUTISTA,"2A. CALLE 2 10, ZONA 3",34691697,DELMY CONSUELO GARCIA DONIS DE GOMEZ,PEDRO HERNANDEZ CHURUMIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3055,01-11-0019-46,01-613,1,111,COLEGIO EVANGELICO BELEN,3A. AVE 6 20 ZONA 1,66308985,RONY ESTUARDO AREVALO CASTILLO,PEDRO HERNANDEZ CHURUMIA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3056,01-11-0022-46,01-410,1,111,COLEGIO EVANGELICO BELEN,6A.CALLE 2 14,66308985,CEDWIN EUGENIO CRUZ BUCARO,CELSO HUGO CHAVAC AYAPAN,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3057,01-11-0033-46,01-410,1,111,COLEGIO EVANGELICO BELEN,6A. CALLE 2 14,66308985,CEDWIN EUGENIO CRUZ BUCARO,CELSO HUGO CHAVAC AYAPAN,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3058,01-11-0034-46,01-613,1,111,LICEO CENTROAMERICANO,10A. CALLE 6 51 ZONA 1,66308982,RONY ESTUARDO AREVALO CASTILLO,MARIO SALVADOR CORZO ROJAS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
3059,01-11-0039-46,01-613,1,111,COLEGIO CRISTIANO MANANA GLORIOSA,ALDEA LLANO DE LA VIRGEN,51663394,RONY ESTUARDO AREVALO CASTILLO,WILMER HARMODIO AVALOS PEREZ,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3060,01-11-0041-46,01-613,1,111,COLEGIO MIXTO EL JARDIN,1A. CALLE 7 16 ZONA 2,66308764,RONY ESTUARDO AREVALO CASTILLO,CARMEN ELIZABETH VARGAS GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3061,01-11-9116-46,01-410,1,111,LICEO CENTROAMERICANO,10A. CALLE 6 51 ZONA 1,66308982,CEDWIN EUGENIO CRUZ BUCARO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3062,01-11-9474-46,01-613,1,111,LICEO CENTROAMERICANO,10A. CALLE 6 51 ZONA 1,66308982,RONY ESTUARDO AREVALO CASTILLO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3063,01-11-9475-46,01-613,1,111,COLEGIO MIXTO SAN RAYMUNDO,2A. AVE 9 35 ZONA 1,55985805 56929038,RONY ESTUARDO AREVALO CASTILLO,NA,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3064,01-12-0020-46,01-407,1,112,CENTRO EDUCATIVO CARMELITANO -CEC-,"CALLE REAL, CASA NO. 16 ALDEA TRAPICHE GRANDE",49770787,CARLOS HUMBERTO GONZALEZ DE LEON,LILIAN ELIZABETH GARCIA SAMAYOA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3065,01-13-0018-46,01-508,1,113,COLEGIO INTERNACIONAL S.E.K GUATEMALA,"KM. 20.5 CARRETERA A BRISAS PAVON, CARRETERA A LO DE DIEGUEZ",66702600,MANUEL MARIA CANO CASTRO,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
3066,01-13-0028-46,01-508,1,113,COLEGIO MIXTO EVELYN ROGERS,"KM. 16.5 CARRETERA A EL SALVADOR, CALLE OLMECA ATRAS DEL CONDADO SAN FRANCISCO JAVIER, FINCA EL PORVENIR",66417777,MANUEL MARIA CANO CASTRO,GUSTAVO ADOLFO CHACON FIGUUEROA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3067,01-13-0032-46,01-508,1,113,COLEGIO JULIO VERNE,"1A. AVE 2 62 ZONA 1 ALDEA DON JUSTO, KILOMETRO 18.5, CARRETERA A SAN JOSE PINULA",66611800,MANUEL MARIA CANO CASTRO,EUGENIA REICHE CAAL DE MUNOZ,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3068,01-13-0035-46,01-508,1,113,LICEO TECNOLOGICO EN CIENCIAS DE LA INFORMATICA,"1A. AVE 0 10 ZONA 1, ALDEA LO DE DIEGUEZ",66403197,MANUEL MARIA CANO CASTRO,CESAR ARMANDO CORONADO FRANCO,DIVERSIFICADO,PRIVADO,RURAL,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3069,01-13-0036-46,01-632,1,113,LICEO MIXTO MONTE HOREB,2A. AVE 9 75 ZONA 1,44510574,ALMA ROSA MARQUEZ ROSALES,KIMBERLI FRANCI ISABEL ORITZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3070,01-13-0040-46,01-508,1,113,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A. AVE 2 150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3071,01-13-0041-46,01-508,1,113,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A. AVE 2 150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3072,01-13-0042-46,01-405,1,113,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A. AVE 2 150 ZONA 1,66379900,SERGIO LEONEL CIFUENTES CIFUENTES,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3073,01-13-0046-46,01-508,1,113,COLEGIO CLUB SOCIAL Y DEPORTIVO MUNICIPAL,1A. AVE 2 150 ZONA 1,66379900,MANUEL MARIA CANO CASTRO,HAROLDO ANTONIO FIGUEROA LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3074,01-13-0050-46,01-508,1,113,COLEGIO INGLES AMERICANO EAS DE GUATEMALA,"KILOMETRO 18.5, CARRETERA A LO DE DIEGUEZ",66621212,MANUEL MARIA CANO CASTRO,ALBERTO JOSE MONTES MONTERROJAS,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3075,01-13-0053-46,01-508,1,113,CENTRO ESCOLAR FAMORE,"KILOMETRO 16.5, CARRETERA A EL SALVADOR, FINCA EL PORVENIR ALDEA DON JUSTO",66346820,MANUEL MARIA CANO CASTRO,GLENDA LIZETHE ARAUZ HERNANDEZ DE PINZON,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3076,01-13-0060-46,01-508,1,113,COLEGIO MARIANO Y RAFAEL CASTILLO CORDOVA,"KM. 16.5 CARRETERA A EL SALVADOR, CRUCE A PAVON, CALLE OLMECA FINCA EL PORVENIR, LOTE 10",66346670,MANUEL MARIA CANO CASTRO,LUIS FELIPE ALDANA BERGES,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3077,01-13-0067-46,01-508,1,113,COLEGIO EPIC GUATEMALA,"KILOMETRO 24, CARRETERA A FRAIJANES",66100505,MANUEL MARIA CANO CASTRO,MARIA GENOVEVA ESPERANZA CIFUENTES RAMIREZ DE MONTERROSO,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3078,01-13-0070-46,01-405,1,113,LICEO NUEVA GENERACION,1A. AVE 4 15 ZONA 1,46430216,SERGIO LEONEL CIFUENTES CIFUENTES,NERY SOLARES MELGAR,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3079,01-13-0071-46,01-405,1,113,LICEO NUEVA GENERACION,1A. AVE 4 15 ZONA 1,42124979,SERGIO LEONEL CIFUENTES CIFUENTES,NERY SOLARES MELGAR,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3080,01-13-0072-46,01-408,1,113,LICEO NUEVA GENERACION,1A. AVE 4 15 ZONA 1,58558872,MANUEL MARIA CANO CASTRO,NERY SOLARES MELGAR,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3081,01-13-0081-46,01-405,1,113,LICEO MIXTO MONTE HOREB,2A. AVE 9 75 ZONA 1,66272426,SERGIO LEONEL CIFUENTES CIFUENTES,KIMBERLI FRANCI ISABEL ORTIZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3082,01-13-0082-46,01-405,1,113,LICEO MIXTO MONTE HOREB,2A. AVE 9 75 ZONA 1,66272426,SERGIO LEONEL CIFUENTES CIFUENTES,KIMBERLI FRANCI ISABEL ORTIZ PEREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3083,01-13-0083-46,01-632,1,113,COLEGIO WALDORF,"KM. 19.5 CARRETERA A FRAIJANES, INTERIOR HACIENDA SANTA LUCIA",66255200,ALMA ROSA MARQUEZ ROSALES,MIRIAM ARGELIA CHAPAZ BURRERO DE QUIM,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3084,01-13-0085-46,01-508,1,113,COLEGIO CDS MUNICIPAL,1A. AVE 2 40 ZONA 1 ALDEA DON JUSTO,66104010,MANUEL MARIA CANO CASTRO,NA,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3085,01-13-0089-46,01-632,1,113,COLEGIO BILINGÜE VISTA HERMOSA,FINCA LA JOYA KM. 24.5 CARRETERA A EL SALVADOR GUATEMALA,57609494,ALMA ROSA MARQUEZ ROSALES,OSCAR VINICIO MUNOZ CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3086,01-13-7503-46,01-508,1,113,COLEGIO NALEB,3A. CALLE 2 42 ZONA 2 ALDEA DON JUSTO,66371705,MANUEL MARIA CANO CASTRO,NA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3087,01-13-7587-46,01-508,1,113,COLEGIO INTERNACIONAL DE GUATEMALA,KM. 16.5 CARRETERA A EL SALVADOR,66372768,MANUEL MARIA CANO CASTRO,INGRID TAMARA ORTIZ DE WEST,DIVERSIFICADO,PRIVADO,RURAL,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3088,01-13-9270-46,01-508,1,113,CENTRO ESCOLAR SOLALTO,KILOMETRO 22.5 CARRETERA A FRAIJANES,66860500,MANUEL MARIA CANO CASTRO,JULIO CESAR MEDINA MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3089,01-14-0003-46,01-629,1,114,CENTRO EDUCATIVO DE INTERACCION EN COMPUTACION,6A. AVE. CALLE C LOTE 63 COLONIA LUPITA,58553165,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3090,01-14-0004-46,01-629,1,114,CENTRO EDUCATIVO DE INTERACCION EN COMPUTACION,6A. AVE. CALLE C LOTE 63 COLONIA LUPITA,58553165,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,GUILLERMO CASTILLO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
3091,01-14-0006-46,01-411,1,114,CENTRO EDUCATIVO DE INTERACCION EN COMPUTACION,6A. AVE. CALLE C LOTE 63 COLONIA LUPITA,66331401,JUAN ENRIQUE MARTINEZ SOLANO,VICTOR HUGO TENES PELLECER,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3092,01-14-0013-46,01-201,1,114,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"2A. AVE, 12 44 CANTON SAN ANTONIO",0,ADELA ZAMORA MORATAYA DE PALENCIA,JOSE LUIS FERNANDEZ ROMANO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3093,01-14-0014-46,01-201,1,114,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"2A. AVE, 12 44 CANTON SAN ANTONIO",0,ADELA ZAMORA MORATAYA DE PALENCIA,JOSE LUS FERNANDEZ ROMANO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3094,01-14-0016-46,01-411,1,114,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA,"2A. AVE, 12 44 CANTON SAN ANTONIO",0,JUAN ENRIQUE MARTINEZ SOLANO,JOSE LUIS FERNANDEZ ROMANO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
3095,01-14-0018-46,01-201,1,114,INSTITUTO PRIVADO MIXTO DE COMPUTACION INFORMATICA ICI,"2A. AVE, 12 44 CANTON SAN ANTONIO",0,ADELA ZAMORA MORATAYA DE PALENCIA,JOSE LUIS FERNANDEZ ROMANO,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,DOBLE,FIN DE SEMANA
3096,01-14-0023-46,01-201,1,114,COLEGIO BILINGUE CORBAN,GRANJA SANTA EMILIA CALLEJON MALENA LOTE 73 A,66330162,ADELA ZAMORA MORATAYA DE PALENCIA,SERGIO DE LOS RIOS DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3097,01-14-0025-46,01-201,1,114,COLEGIO FORMACION INTEGRAL DE AMATITLAN,"2A. AVE, 8 28, CANTON SAN ANTONIO",66332950,ADELA ZAMORA MORATAYA DE PALENCIA,CLAUDIA ROSELIA CIFUENTES ALAS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3098,01-14-0050-46,01-411,1,114,COLEGIO PEDAGOGICO INTEGRAL ALBORADA,"4A. AVE 10 57, CANTON EL ROSARIO",66336268,JUAN ENRIQUE MARTINEZ SOLANO,LUIS ARMANDO RAMIREZ RAMOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3099,01-14-0052-46,01-411,1,114,COLEGIO PEDAGOGICO INTEGRAL ALBORADA,"4A.AVE 10 57, CANTON EL ROSARIO",66336268,JUAN ENRIQUE MARTINEZ SOLANO,AYLEEN ZUSSETTE VIDAL CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3100,01-14-0053-46,01-203,1,114,LICEO CRISTIANO BETH SHALOM,CALZADA ASIOLE 10 55,66334501,KARLA MYREA SUAREZ PIEDRASANTA,NANA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
3101,01-14-0054-46,01-203,1,114,LICEO CRISTIANO BETH SHALOM,"FINCA LA VEGA, LOTE 1, BARRIO INGENIO",44446017,KARLA MYREA SUAREZ PIEDRASANTA,WILLIAM SALVADOR TRUJILLO CAMBRAN,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,DIARIO(REGULAR)
3102,01-14-0058-46,01-203,1,114,COLEGIO MIXTO CULTURA,4A. AVE 5 34,66332838,KARLA MYREA SUAREZ PIEDRASANTA,IRIS MARICLO MORALES LUNA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3103,01-14-0060-46,01-629,1,114,COLEGIO CRISTIANO NISI AMATITLANECO,5A. AVE 4 22,66331243,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,JUANA PATRICIA ECHEVERRIA PECH,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3104,01-14-0061-46,01-202,1,114,INSTITUTO PROFESIONAL AMERICANO ROBERT GREGG,"LOTE 56, COLONIA EL ANGEL, CAMINO AL MORLON",66334404,ELSA PATRICIA DE LEON MEJIA DE SANCHEZ,JUANA ESPERANZA MENCHU SOLIS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3105,01-14-0066-46,01-202,1,114,COLEGIO BILINGUE K IYB AL,"LOTES 1 Y 2, COLONIAS LAS NINFAS",66334631,ELSA PATRICIA DE LEON MEJIA DE SANCHEZ,JORGE ANTULIO PALACIOS LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3106,01-14-0070-46,01-202,1,114,LICEO CRISTIANO ANTIOQUIA,"5A. AVE FINAL 15 57, CANTON INGENIO",66331286,ELSA PATRICIA DE LEON MEJIA DE SANCHEZ,EVELYN EUNICE DIAZ GUTIERREZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3107,01-14-0076-46,01-203,1,114,LICEO MIXTO AMATITLANECO,"5A. CALLE, 3 73, BARRIO LA CRUZ",66335043,KARLA MYREA SUAREZ PIEDRASANTA,ALICIA AGRIPINA PACHECO DE LORINI,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3108,01-14-0078-46,01-411,1,114,LICEO APLICADO EN COMPUTACION DE AMATITLAN,5A. AVE 6 86,66334588,JUAN ENRIQUE MARTINEZ SOLANO,SERGIO DE LOS RIOS DOMINGUEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3109,01-14-0081-46,01-629,1,114,LICEO GUATEMALTECO,8A. AVE 5 55 CANTON HOSPITAL,66330844,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,ADALBERTO BARRIOS VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3110,01-14-0084-46,01-411,1,114,LICEO GUATEMALTECO,"8A. AVE, 5 55 CANTON HOSPITAL",66330844,JUAN ENRIQUE MARTINEZ SOLANO,ADALBERTO BARRIOS VILLATORO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3111,01-14-0085-46,01-203,1,114,LICEO CRISTIANO BETH SHALOM,"CALLE C, LOTE 106, COLONIA LUPITA",66334509,KARLA MYREA SUAREZ PIEDRASANTA,CELIA MARINA ALVAREZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,2,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3112,01-14-0092-46,01-203,1,114,COLEGIO INTEGRAL NUEVO AMANECER EN EL VALLE,"11 AVE, 5 92, RESIDENCIALES VALLE DE LA MARIPOSA",54131437,KARLA MYREA SUAREZ PIEDRASANTA,OSCAR ALFONSO REGIL ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,MATUTINA,DIARIO(REGULAR)
3113,01-14-0094-46,01-203,1,114,COLEGIO INTEGRAL NUEVO AMANECER EN EL VALLE,"11 AVE, 5 92, RESIDENCIALES VALLE DE LA MARIPOSA",54131437,KARLA MYREA SUAREZ PIEDRASANTA,OSCAR ALFONSO REGIL ESCOBAR,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3114,01-14-0108-46,01-629,1,114,COLEGIO EDUCATIVO DE DESARROLLO INFORMATICO Y CIENTIFICO DE AMATITLAN,"CALLE C, LOTE 129 COLONIA LUPITA",66331401,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,OLDIN ELEVIA SOFFIA CAROLINA ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3115,01-14-0114-46,01-202,1,114,LICEO MIXTO CRISTIANO JIREH,"3A. AVE 2 45, COLONIA VILLA ALBORADA",66332946,ELSA PATRICIA DE LEON MEJIA DE SANCHEZ,KARLA VICTORIA DE LA CRUZ CRUZ DE JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3116,01-14-0115-46,01-411,1,114,LICEO MIXTO CRISTIANO JIREH,"3A. AVE 2 45, COLONIA VILLA ALBORADA",66332946,JUAN ENRIQUE MARTINEZ SOLANO,KARLA VICTORIA DE LA CRUZ CRUZ DE JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
3117,01-14-0122-46,01-201,1,114,LICEO MIXTO CRISTIANO PENIEL,"0 CALLE, 5 55, COLONIA VALLE VERDE II",66330043,ADELA ZAMORA MORATAYA DE PALENCIA,IRIS HAYDEE IMERI ARAGON DE MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3118,01-14-0130-46,01-201,1,114,COLEGIO MIXTO MARIA JULIA RAMIREZ GOMEZ,"8A. CALLE 5 35, BARRIO HOSPITAL",66336307,ADELA ZAMORA MORATAYA DE PALENCIA,REINA BEATRIZ DE LEON JERONIMO,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3119,01-14-0131-46,01-201,1,114,INSTITUTO TECNICO VOCACIONAL PRIVADO AMATITLANECO,"9A. CALLE 4 74, BARRIO EL ROSARIO",66333001,ADELA ZAMORA MORATAYA DE PALENCIA,ELVIA OTILIA ROSALES CATALAN DE PERALTA,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3120,01-14-0133-46,01-201,1,114,COLEGIO BILINGUE CORBAN,"9A. CALLE 13 09, BARRIO HOSPITAL",66330053,ADELA ZAMORA MORATAYA DE PALENCIA,MIRTALA ILEANA ACEITUNO BARRERA DE DIAZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3121,01-14-0134-46,01-203,1,114,COLEGIO PRESBITERIANO JUAN CALVINO,2A. AVE 5 32,66353709,KARLA MYREA SUAREZ PIEDRASANTA,NORMA YOLANDA BARILLAS ESTUPE,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3122,01-14-0135-46,01-629,1,114,COLEGIO PEDAGOGICO INTEGRAL ALBORADA,4 AVE 10 57 02/01/2018,5510177,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,MAYRA JUDITH DIEGUEZ GOMEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3123,01-14-0136-46,01-629,1,114,COLEGIO PEDAGOGICO INTEGRAL ALBORADA,4 AVE 10 57 AMATITLAN,66336268,LUBIA DINETH CARAVANTES RODRIGUEZ DE LINARES,AYLEEN ZUSSETTE VIDAL CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,VESPERTINA,DIARIO(REGULAR)
3124,01-14-0139-46,01-411,1,114,COLEGIO MIXTO CRISTIANO JIREH,3 AVE 2 45 COLONIA VILLA ALBORADA,52555569,JUAN ENRIQUE MARTINEZ SOLANO,KARLA VICTORIA DE LA CRUZ DE JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,1,MONOLINGUE,DOBLE,FIN DE SEMANA
